Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","1M Return","1D Return","Return on Equity","PB Ratio"
Wheels India Ltd,WHEELS,"Auto Parts","3001.10686396","1228.3","27.061378394589987","16.45413605119696","1.8195382766195587","12.451440504794073","3.2186558101693463"
Nocil Ltd,NOCIL,"Commodity Chemicals","2995.92616941","179.37","29.126250917849493","15.872093023255808","-0.9607420904422777","5.9442559855756745","1.7000670563657618"
TVS Srichakra Ltd,TVSSRICHAK,"Tires & Rubber","2981.1192765","3893.3","144.6443122998529","14.549252677415557","-0.6963219915319014","1.7963915279351717","2.5196673905877582"
ICICI Prudential Nifty 50 ETF,NIFTYIETF,"Equity","2974.007986299","270.69",,"6.785277525740655","-0.4120525366984307",,
Sandhar Technologies Ltd,SANDHAR,"Auto Parts","2973.7219287400003","494.05","20.99789527425509","9.412025246373602","-0.36301300796612107","13.137961584310865","2.6101307195119814"
Polyplex Corp Ltd,POLYPLEX,"Commodity Chemicals","2970.3547544400003","946.2","14.197957814827172","22.931012082629593","-0.9059014504896032","3.477363313908465","0.477464556821141"
Raymond Realty Ltd,RAYMONDREL,"Real Estate","2961.205922345","444.95","166.73456769960595","24.461538461538456","2.3579480101219232","16.132988145523903","18.885241851690058"
Borosil Ltd,BOROLTD,"Housewares","2955.6082507349997","247.15","39.81153354977108","12.28986824170832","-1.400303199553176","10.70010449320792","3.659516189853277"
Orient Cement Ltd,ORIENTCEM,"Cement","2954.5129737400002","143.8","8.749446143508646","15.520565552699233","-2.693192583570165","5.138602597461122","1.6342146311154868"
Quess Corp Ltd,QUESS,"Employment Services","2951.9841826720003","197.68","64.45380311510694","15.90735854588097","-2.6206896551724106","2.261398956695276","2.718242509297508"
Steelcast Ltd,STEELCAS,"Iron & Steel","2928.9304","289.42","40.561285140562234","29.20535714285715","-2.539062499999988","24.252296428151617","8.988033264798847"
Bliss GVS Pharma Ltd,BLISSGVS,"Pharmaceuticals","2927.815589072","276.76","34.73502893667104","28.373301173523814","3.5197306901065897","8.047392640965413","2.6815181472473326"
Kewal Kiran Clothing Ltd,KKCL,"Apparel & Accessories","2926.271909725","474.85","20.25241822773203","10.430232558139538","0.6251324433142712","17.336372907792903","2.9523708681998873"
Nalwa Sons Investments Ltd,NSIL,"Asset Management","2920.11411202","5685.4","62.51582342153714","14.118827780008022","-1.7794209107870915","0.31800734460122787","0.1746063057930553"
KDDL Ltd,KDDL,"Precious Metals, Jewellery & Watches","2915.6673168","2370.6","30.817749886904007","15.66723591119785","-2.1706833938593557","7.406450602786942","2.067101485845545"
Universal Cables Ltd,UNIVCABLES,"Cables","2905.564681845","837.45","32.50435934494918","32.36130867709815","0.8429164910590643","5.04025892011366","1.6397184418901913"
ADF Foods Ltd,ADFFOODS,"Packaged Foods & Meats","2901.93699833","264.14","41.91127958304452","70.41290322580645","1.7214156429314014","14.815765823597369","5.890344250253725"
Baazar Style Retail Ltd,STYLEBAAZA,"Retail - Speciality","2900.003424345","388.65","197.54791718971276","39.52611739364565","2.1956350249802696","4.7442837521208965","7.183204756625875"
DEE Development Engineers Ltd,DEEDEV,"Iron & Steel","2888.2813614","417","66.19943528306216","53.53460972017672","-1.3484740951029073","6.971374701403698","3.607781157675157"
Hubtown Ltd,HUBTOWN,"Real Estate","2882.0855252740002","202.82","62.776857444434945","14.847112117780295","-2.170557592128111","2.4268662712634863","1.1667370487828972"
Dishman Carbogen Amcis Ltd,DCAL,"Labs & Life Sciences Services","2871.95273421","183.18","886.4051648796845","33.786152497808956","1.0369553226696058","0.05654933842509742","0.4924878478012594"
Shanti Educational Initiatives Ltd,SEIL,"Education Services","2870.63","191.75","406.60481586402227","19.84375","-2.342755283931752","10.439154221499345","40.12622309197652"
Indo Tech Transformers Ltd,INDOTECH,"Heavy Electrical Equipments","2869.8426","2702.3","44.91849428705585","132.95689655172416","4.996697361774891","25.663272478962078","10.22205734639359"
Maithan Alloys Ltd,MAITHANALL,"Iron & Steel","2868.50657925","985.35","4.551884507997717","13.519585253456222","-0.9648726066636537","18.214452942094578","0.7621567723126628"
Prince Pipes and Fittings Ltd,PRINCEPIPE,"Building Products - Pipes","2867.843828181","259.39","66.47760380577161","20.087962962962955","-1.6456224168657458","2.7646402891529327","1.8191899648454748"
Gateway Distriparks Ltd,GATEWAY,"Logistics","2866.456687132","57.37","7.729215032982799","9.02698593690612","-0.589152659850985","16.857579228713245","1.1684657004916068"
Easy Trip Planners Ltd,EASEMYTRIP,"Tour & Travel Services","2858.566605768","7.86","26.628473272175114","30.34825870646766","-0.5063291139240511","15.709372942123375","3.852256055209218"
Venus Pipes and Tubes Ltd,VENUSPIPES,"Iron & Steel","2854.0584747","1377.7","30.728450416666714","51.04703431641267","-1.3815318539727957","19.812709315471714","5.370020461165048"
Gufic Biosciences Ltd,GUFICBIO,"Pharmaceuticals","2854.04012076","284.6","40.97100374332475","1.6610108948026556","-1.6076058772687907","12.289724160440343","4.74826579393415"
Nxt-Infra Trust,NXT-INFRA,"Roads","2850","100","14.727921037672479",,"0",,"0.993803547704314"
Arvind Smartspaces Ltd,ARVSMART,"Real Estate","2834.349967305","617.95","25.65486936373102","21.64370078740158","-0.9854190033648417","15.404350250976","3.5068606303960497"
MPS Ltd,MPSLTD,"Publishing","2812.44254764","1657.7","18.885593255707775","10.351484489415524","-0.45039634878693247","31.743866305714814","5.878359977510243"
Greenpanel Industries Ltd,GREENPANEL,"Wood Products","2807.063698945","228.91","38.92752321377073","35.36960378474276","3.0569061768413435","5.33697470284351","2.0265266820764385"
Ganesha Ecosphere Ltd,GANECOS,"Textiles","2806.55904327","1049.55","27.216437580197844","31.0463228867524","-0.9017089982060198","9.362671884292187","2.439065104043731"
Nippon India ETF Nifty Midcap 150,MID150BEES,"Equity","2804.6443809","227.4",,"12.518555170707575","-0.7247009517157061",,
RPSG Ventures Ltd,RPSGVENT,"Packaged Foods & Meats","2804.07316275","847.5","-57.17930592883338","7.190286473155002","-1.0276772159289915","-1.0840108401084052","0.6111688326740119"
Parag Milk Foods Ltd,PARAGMILK,"FMCG - Foods","2802.967238536","224.24","23.595986518528562","20.533218662653205","-0.897158262253061","12.274737538232586","2.738850742650551"
Concord Control Systems Ltd,CNCRD,"Electrical Components & Equipments","2793.135676","2690","123.31724838852107","39.66770508826583","2.6521656172486168","27.39311846163147","23.436278536667224"
Standard Engineering Technology Ltd,SETL,"Specialty Chemicals","2791.486826366","139.93","43.37974866147636","28.376146788990834","-1.3813517513566704","11.473451485219112","3.916556986230603"
Automotive Axles Ltd,AUTOAXLES,"Auto Parts","2789.36760718","1845.8","17.934595301099463","17.641810070108345","-2.8014744602422352","16.742919272711617","2.8407279688569336"
Alpex Solar Ltd,ALPEXSOLAR,"Renewable Energy Equipment & Services","2788.401595","1091.65","33.40603324547741","45.34016775396086","-4.484206842243416","47.776315036345956","12.885404782809609"
Sanghvi Movers Ltd,SANGHVIMOV,"Business Support Services","2769.56624","319.9","17.69464758497317","33.37502605795288","2.1848846866415306",,"2.4240643484197353"
IOL Chemicals and Pharmaceuticals Ltd,IOLCP,"Commodity Chemicals","2768.55147432","94.32","27.392415893143372","24.514851485148505","-1.3698630136986325","6.126995577675596","1.640467555265871"
NRB Bearings Ltd,NRBBEARING,"Industrial Machinery","2752.7956852","284.02","34.65251366062433","24.761695585328344","-0.46958228202972796","8.766034925101394","2.9395763675971214"
Unichem Laboratories Ltd,UNICHEMLAB,"Pharmaceuticals","2746.5283075","390.1","19.97184633144271","37.45595489781537","3.943511857180925","5.62581690322343","1.1207620644416243"
Euro Pratik Sales Ltd,EUROPRATIK,"Building Products - Laminates","2746.0118","268.69","35.787981232894545","19.444320960213386","0.35857020132221995","39.32653375019222","11.710571026483008"
Kilburn Engineering Ltd,KLBRENG-B,"Industrial Machinery","2730.97601546","508.1","43.772656122134954","8.964186146257775","0.4050983104436343","17.165811448459916","5.779598779861169"
Ravindra Energy Ltd,RELTD,"Electrical Components & Equipments","2715.806335452","142.91","33.59898967526907","17.96120511762277","-6.004998684556693","8.340553341419739","7.667004504127376"
Patel Engineering Ltd,PATELENG,"Construction & Engineering","2710.425364086","28.38","10.936190139146227","23.930131004366814","-1.1149825783972136","7.1438145213941135","0.7176398818293502"
Pokarna Ltd,POKARNA,"Cement","2701.06848","871.2","14.402625999786705","1.0614233513137394","-1.1460342675592772","27.37210829745312","3.4718996375228155"
Nippon IN ETF Nifty 8-13 yr G-Sec Long Term Gilt,LTGILTBEES,"Debt","2697.422492731","29.09",,"0.10323468685478712","-0.20583190394510711",,
Elcid Investments Ltd,ELCIDIN,"Equity","2697.39","125000.5","17.628847787726297","37.37481083564213","-0.44818049867297954","1.4675092624473574","0.2942012451300755"
Vardhman Special Steels Ltd,VSSL,"Iron & Steel","2694.533160182","278.69","22.0845271713958","28.221762134805616","-1.2087912087912176","12.27080394922424","3.3769888335551634"
National Standard (India) Ltd,NATIONSTD,"Real Estate","2689.5","1344.75","278.41614906832297","-0.1077105927796795","-3.650497958013903","4.963498156092418","9.875523243005066"
Epack Durable Ltd,EPACK,"Home Electronics & Appliances","2687.853819564","279.32","48.74598874798701","36.446680670216395","-1.6340329623890641","5.980315067378858","2.8238207906329773"
Shankara Buildpro Ltd,BUILDPRO,"Building Products - Others","2684.52163483","1107.05","34.34648969843882","17.471349745331064","1.3225334065531802","34.205689277899616","5.87409823599046"
Kiri Industries Ltd,KIRIINDUS,"Specialty Chemicals","2680.034","411.25","10.123268112109999","19.202898550724637","-0.9274873524451993","8.780253219133213","0.8254818072894047"
Fineotex Chemical Ltd,FCL,"Specialty Chemicals","2676.0230682","22.98","24.729905444968118","17.244897959183668","-0.21710811984368522","18.149493052003056","3.6217779422631864"
Marsons Ltd,MARSONS,"Electrical Components & Equipments","2653.782","154.2","94.71027837259093","14.988814317673375","-5.705375160521013","40.985884590068046","21.661758223818467"
Rossari Biotech Ltd,ROSSARI,"Specialty Chemicals","2652.9814483200003","478.95","17.77899375633295","22.854944209311263","2.558886509635972","12.213972899631878","2.237953054384411"
ideaForge Technology Ltd,IDEAFORGE,"Aerospace & Defense Equipments","2637.791833","609.2","-42.35375454399487","62.10750399148484","1.1960132890365525","-9.813437539392408","4.333626590326609"
Jash Engineering Ltd,JASH,"Construction & Engineering","2634.1519","418.75","30.032515106601284","27.862595419847327","0.21538829723584474","22.274141324360368","6.037063461141797"
Dredging Corporation of India Ltd,DREDGECORP,"Dredging","2627.66","938.45","-95.72531876138478","18.42387532336425","-1.866569068284002","-2.216587666244065","2.1511923961718886"
EFC (I) Ltd,EFCIL,"Real Estate","2619.778664208","195.29","23.22087098216625","9.89252152383095","2.3371587276633545","22.28785349519457","4.508619874381304"
Federal-Mogul Goetze (India) Ltd,FMGOETZE,"Auto Parts","2614.1537887","469.9","16.131772839864237","25.139813581890806","-1.0424344529851628","12.81037794765176","1.9426843648375491"
Windsor Machines Ltd,WINDMACHIN,"Industrial Machinery","2607.4082561580003","285.58","351.87695764615336","35.34597156398103","-1.0875588805763519","1.464716347104173","3.55160152034053"
Apeejay Surrendra Park Hotels Ltd,PARKHOTELS,"Hotels, Resorts & Cruise Lines","2597.404696558","121.73","31.073151053451376","22.084043726807753","-1.504976130754915","6.736674134846309","2.0230741703401383"
Nitin Spinners Ltd,NITINSPIN,"Textiles","2596.8018","461.9","14.802495582283504","30.60935953626467","0.097518691082455","14.276936598942871","1.9804772727272733"
Jindal Worldwide Ltd,JINDWORLD,"Textiles","2596.73918","25.9","34.22165498154963","38.57677902621722","-1.0695187165775444","10.055591998462827","3.2864292150758083"
Jubilant Agri and Consumer Products Ltd,JUBLCPL,"Agro Products","2593.95527667","1711.9","29.55737553179124","13.370860927152323","-0.36086374483439954","31.298703614543776","7.968895814782956"
GK Energy Ltd,GKENERGY,"Renewable Energy Equipment & Services","2583.486334308","127.38","19.394087037820004","35.48181238034461","-2.053056516724349","100.51309137553751","12.355267022037301"
Siyaram Silk Mills Ltd,SIYSIL,"Textiles","2581.78485764","569.05","13.096864290772592","25.590377400132404","-1.5569587405933745","16.290793094614354","2.0121305715332283"
Nippon India ETF Nifty 1D Rate Liquid BeES,LIQUIDBEES,"Debt","2580.8129916119997","999.99",,"0","0",,
Medi Assist Healthcare Services Ltd,MEDIASSIST,"Insurance","2577.5870582099997","345.05","28.362533651078326","16.061217625294315","4.291975215354387","17.58701100155784","4.668188673953201"
Imagicaaworld Entertainment Ltd,IMAGICAA,"Theme Parks & Gaming","2573.5378609560003","45.48","33.35326413888025","22.653721682847895","0.021992522542331232","7.745238274486186","2.0542452134483833"
Carysil Ltd,CARYSIL,"Home Furnishing","2568.0828957400004","902.9","40.28997326231561","17.198857736240914","0.9108689578094414","14.332452639271478","4.83321958772161"
Utkarsh Small Finance Bank Ltd,UTKARSHBNK,"Diversified Financials","2567.852676012","14.43","108.34821417772034","33.11808118081181","-1.9034670292318228","0.7969480588262084","0.8632888472052446"
M V K Agro Food Product Ltd,MVKAGRO,"Agro Products","2560.2952105","506.95","274.12154288008605","-3.6216730038022837","-2.547097270280672","10.963728137105276","28.46986779161571"
City Pulse Multiventures Ltd,CPML,"Movies & TV Serials","2556.5419512549997","2397.35","1907.8671278022382","-11.406844106463879","-1.5381140134713434","1.4783759929391","27.99848813114664"
Brigade Hotel Ventures Ltd,BRIGHOTEL,"Hotels, Resorts & Cruise Lines","2554.441249625","67.25","43.695539678840184","20.95323741007194","-1.0447321954090552","22.267563692511306","24.962779728574212"
Sangam (India) Ltd,SANGAMIND,"Textiles","2553.27262848","517.8","30.911290901694887","22.70142180094786","-0.47092743873138787","3.1942142534276896","2.5360780195077384"
John Cockerill India Ltd,COCKERILL,"Industrial Machinery","2550.23228011","5115.5","247.11553101841034","18.142241827272837","-1.1382962275819348","-2.5985358995491374","12.678261397514294"
Repco Home Finance Ltd,REPCOHOME,"Consumer Finance","2548.7498878799997","407.4","5.522991002600332","13.513513513513514","-0.6462626508962405","14.393273075459568","0.7437175778164248"
Orissa Minerals Development Company Ltd,ORISSAMINE,"Mining - Diversified","2548.62","4247.7","-63.366981601193444","33.06913943798753","-2.1605435909248",,"-49.411012020162914"
Prakash Industries Ltd,PRAKASH,"Iron & Steel","2547.976405292","142.28","7.168311732429318","23.85097493036212","-1.6588332872546347","11.208690716448027","0.7677749703319119"
Mangalam Cement Ltd,MANGLMCEM,"Cement","2536.6257405","922.5","56.29440169773655","18.535175072277546","-0.7050212582745767","5.417460670509927","2.9776446964983734"
Awfis Space Solutions Ltd,AWFIS,"Business Support Services","2514.075934722","351.42","37.03706444787867","43.55392156862745","0.14819036762611532","19.103637514951075","5.474665595405251"
Sundrop Brands Ltd,SUNDROP,"Packaged Foods & Meats","2497.41651125","662.5","-22.722377502047152","14.688825413312562","1.7743298256394429","-11.338935227454428","1.736270325817934"
